idx,size,true_h,exact_h,noisy_h,err_exact,err_noisy
329,3,0.07298595646457655,0.0729859564645765,0.0729710749290177,-4.163336342344337e-17,-1.4881535558841641e-05
330,3,0.007848254871417035,0.007848254871417049,0.008037983809065168,1.3877787807814457e-17,0.00018972893764813287
331,3,-0.08867530011802845,-0.08867530011802845,-0.08895854029752585,0.0,-0.0002832401794974071
332,3,-0.01408983266282534,-0.014089832662825371,-0.014143078209870536,-3.122502256758253e-17,-5.3245547045195976e-05
333,3,0.036947092283018075,0.03694709228301803,0.037255708400475596,-4.163336342344337e-17,0.00030861611745752054
334,3,-0.019205994049348068,-0.019205994049348057,-0.019149834827266,1.0408340855860843e-17,5.615922208206808e-05
335,3,-0.013673737260149952,-0.013673737260149976,-0.013722646107869768,-2.42861286636753e-17,-4.89088477198165e-05
336,3,-0.027158475147642074,-0.027158475147642087,-0.02725554533386439,-1.3877787807814457e-17,-9.707018622231653e-05
337,3,0.06627008070104408,0.06627008070104402,0.0663114985415959,-5.551115123125783e-17,4.1417840551824514e-05
338,3,0.05613128401419797,0.05613128401419802,0.055997851136217525,4.85722573273506e-17,-0.00013343287798044806
339,3,-0.0817070305467129,-0.08170703054671302,-0.08160461609245105,-1.249000902703301e-16,0.00010241445426184548
340,3,0.08597271311800044,0.08597271311800052,0.08563824021269596,8.326672684688674e-17,-0.0003344729053044726
341,3,-0.03494745054967151,-0.034947450549671556,-0.0349757441369204,-4.85722573273506e-17,-2.8293587248894025e-05
342,3,0.09154168685608129,0.09154168685608129,0.09127841085436134,0.0,-0.00026327600171995036
343,3,-0.05932010593321555,-0.05932010593321552,-0.05941231077081314,3.469446951953614e-17,-9.220483759758702e-05
344,3,0.049734620521550484,0.04973462052155058,0.04977531964422996,9.71445146547012e-17,4.0699122679475896e-05
345,3,-0.025572576763151104,-0.025572576763151156,-0.025685774180043378,-5.204170427930421e-17,-0.00011319741689227308
346,3,-0.0070303260073015,-0.007030326007301496,-0.006930751050905677,3.469446951953614e-18,9.957495639582262e-05
347,3,0.03988163273922974,0.03988163273922974,0.039733883413991686,0.0,-0.00014774932523805434
348,3,-0.03339321638160409,-0.033393216381604064,-0.03351484463546359,2.7755575615628914e-17,-0.00012162825385950149
349,3,0.014235400783072593,0.014235400783072612,0.014396901514347187,1.9081958235744878e-17,0.00016150073127459315
350,3,0.013881066649858893,0.01388106664985888,0.01380872121986379,-1.3877787807814457e-17,-7.234542999510346e-05
351,3,0.05378201126689322,0.05378201126689332,0.05378526856362674,9.71445146547012e-17,3.257296733519266e-06
352,3,0.06170038185677482,0.06170038185677491,0.061829217325057105,8.326672684688674e-17,0.00012883546828228176
353,3,0.08483173846847412,0.08483173846847421,0.08478092633070244,8.326672684688674e-17,-5.0812137771680255e-05
354,3,0.013718806304598081,0.013718806304598073,0.01392204165602099,-8.673617379884035e-18,0.0002032353514229094
355,3,0.018452530759202862,0.018452530759202886,0.01864740121680572,2.42861286636753e-17,0.00019487045760285815
356,3,-0.025670269987344382,-0.025670269987344445,-0.025830773091657933,-6.245004513516506e-17,-0.0001605031043135502
357,3,-0.03462236291158112,-0.03462236291158118,-0.03452518459811737,-6.245004513516506e-17,9.717831346375133e-05
358,3,-0.059646772089752095,-0.059646772089752144,-0.05974248179764826,-4.85722573273506e-17,-9.570970789616468e-05
359,3,-0.01021600534775997,-0.010216005347759965,-0.010282118200727736,5.204170427930421e-18,-6.611285296776598e-05
360,3,0.0070610884580715886,0.007061088458071625,0.007026410477139398,3.642919299551295e-17,-3.467798093219083e-05
361,3,0.000912737557464211,0.0009127375574641714,0.0006421210472274034,-3.957337929572091e-17,-0.00027061651023680766
362,3,0.025883736021200407,0.02588373602120039,0.025766017924377452,-1.734723475976807e-17,-0.0001177180968229552
363,3,-0.06122808966572958,-0.061228089665729644,-0.06135313441533218,-6.245004513516506e-17,-0.00012504474960259998
364,3,0.07822176464034217,0.0782217646403422,0.07797924215057335,2.7755575615628914e-17,-0.00024252248976881774
365,3,0.013865035793221502,0.013865035793221505,0.013889718245608917,3.469446951953614e-18,2.468245238741555e-05
366,3,0.04935479431975344,0.049354794319753474,0.04932382048851454,3.469446951953614e-17,-3.097383123890074e-05
367,3,0.015586867387700655,0.015586867387700664,0.015673373973813347,8.673617379884035e-18,8.650658611269145e-05
368,3,-0.039571957226931936,-0.03957195722693199,-0.03954425572950459,-5.551115123125783e-17,2.7701497427347344e-05
369,3,-0.014711818572995828,-0.014711818572995859,-0.014658237160337102,-3.122502256758253e-17,5.358141265872536e-05
370,3,-0.14890729122841506,-0.14890729122841498,-0.14888519430516287,8.326672684688674e-17,2.2096923252196143e-05
371,3,0.009654748549126992,0.009654748549126988,0.009694125422357286,-3.469446951953614e-18,3.937687323029432e-05
372,3,-0.0031289561138639955,-0.003128956113863982,-0.0029628861889797564,1.3444106938820255e-17,0.0001660699248842391
373,3,0.054763886144818336,0.054763886144818356,0.05481637271208069,2.0816681711721685e-17,5.248656726235257e-05
374,3,-0.07927622144755668,-0.07927622144755676,-0.07958217099079952,-8.326672684688674e-17,-0.0003059495432428394
375,3,-0.003547883236818509,-0.003547883236818496,-0.003547841847622314,1.3010426069826053e-17,4.138919619534054e-08
376,3,-0.013788214761416654,-0.013788214761416626,-0.014059254541351872,2.7755575615628914e-17,-0.0002710397799352178
377,3,-0.05702903939092745,-0.05702903939092746,-0.05727604390834539,-1.3877787807814457e-17,-0.0002470045174179439
378,3,-0.06628290412133801,-0.06628290412133801,-0.0660353778597412,0.0,0.00024752626159681157
379,3,-0.05307050191864762,-0.05307050191864766,-0.05285638291559322,-3.469446951953614e-17,0.00021411900305440268
380,3,0.04441951355413147,0.04441951355413151,0.0442208596148736,4.163336342344337e-17,-0.0001986539392578729
381,3,0.044483050472254454,0.04448305047225449,0.04453291071659717,3.469446951953614e-17,4.986024434271846e-05
382,3,-0.06500914756913825,-0.06500914756913832,-0.06491431136853244,-6.938893903907228e-17,9.483620060581066e-05
383,3,-0.007527425366630806,-0.007527425366630791,-0.00755714621419411,1.5612511283791264e-17,-2.9720847563303836e-05
384,3,0.021372022305110688,0.021372022305110684,0.021485937451273935,-3.469446951953614e-18,0.00011391514616324733
385,3,0.014702545797674695,0.014702545797674679,0.014733336418500642,-1.5612511283791264e-17,3.079062082594723e-05
386,3,-0.06855459557169583,-0.0685545955716958,-0.06860508648461118,2.7755575615628914e-17,-5.049091291535468e-05
387,3,-0.027163753108193103,-0.02716375310819313,-0.026971794275305466,-2.7755575615628914e-17,0.00019195883288763635
388,3,-0.06481906029143189,-0.06481906029143197,-0.0647696215076118,-8.326672684688674e-17,4.943878382009104e-05
389,3,0.04588784394336295,0.045887843943363045,0.04621289051135263,9.71445146547012e-17,0.0003250465679896855
390,3,0.11717009926204482,0.1171700992620448,0.11686892894747611,-1.3877787807814457e-17,-0.0003011703145687078
391,3,-0.002251522235065806,-0.0022515222350658164,-0.0021597132121956345,-1.0408340855860843e-17,9.180902287017146e-05
392,3,-0.09687098354924895,-0.09687098354924917,-0.09717266148717645,-2.220446049250313e-16,-0.00030167793792749975
393,3,0.0369556062037994,0.03695560620379939,0.03691580822861273,-1.3877787807814457e-17,-3.9797975186675605e-05
394,3,0.07028637371782791,0.07028637371782791,0.07063711463427555,0.0,0.00035074091644764216
395,3,0.0667575181905328,0.06675751819053274,0.06668205733201564,-5.551115123125783e-17,-7.546085851715956e-05
396,3,0.007433006367410755,0.007433006367410737,0.007310513272688723,-1.8214596497756474e-17,-0.00012249309472203186
397,3,0.02391953060388022,0.023919530603880194,0.02425951545906451,-2.7755575615628914e-17,0.0003399848551842895
398,3,0.004282341370137713,0.004282341370137664,0.0044375161090268195,-4.9439619065339e-17,0.00015517473888910626
399,3,0.03253088689432744,0.03253088689432747,0.0324193585577885,2.7755575615628914e-17,-0.00011152833653894217
400,3,0.04250196914422658,0.04250196914422659,0.04267886122425193,6.938893903907228e-18,0.0001768920800253454
401,3,-0.034021716569197946,-0.03402171656919806,-0.03414152165111487,-1.1102230246251565e-16,-0.00011980508191692524
402,3,-0.02647903320001506,-0.026479033200015014,-0.02656150544019733,4.5102810375396984e-17,-8.247224018227001e-05
403,3,-0.01542532917666659,-0.015425329176666632,-0.015609875624691221,-4.163336342344337e-17,-0.00018454644802463026
404,3,-0.010397318417946437,-0.010397318417946411,-0.010479610327349637,2.6020852139652106e-17,-8.229190940320028e-05
405,3,0.008656050220771452,0.008656050220771401,0.008649260963165175,-5.0306980803327406e-17,-6.7892576062766885e-06
406,3,0.05050402924576008,0.05050402924576009,0.05043770090634021,1.3877787807814457e-17,-6.632833941986466e-05
407,3,-0.058987631832609855,-0.05898763183260989,-0.05866874650925655,-3.469446951953614e-17,0.0003188853233533073
408,3,0.041467731493119775,0.041467731493119754,0.04144442304699715,-2.0816681711721685e-17,-2.3308446122624615e-05
409,3,-0.008894448308095911,-0.008894448308095913,-0.008956190272406891,-1.734723475976807e-18,-6.17419643109806e-05
410,3,-0.12939654962196376,-0.12939654962196384,-0.12952845644944047,-8.326672684688674e-17,-0.00013190682747671323
411,3,-0.01800050939305103,-0.018000509393051013,-0.0178944195566708,1.734723475976807e-17,0.00010608983638022915
412,3,-0.012319985404226439,-0.012319985404226427,-0.012321783942099254,1.214306433183765e-17,-1.7985378728147677e-06
413,3,0.02475000627577554,0.024750006275775616,0.024364169400225823,7.632783294297951e-17,-0.0003858368755497166
414,3,0.026616799795354515,0.02661679979535451,0.026508863094679102,-3.469446951953614e-18,-0.00010793670067541297
415,3,-0.0002873857706764906,-0.0002873857706765036,-8.33534186927005e-05,-1.3010426069826053e-17,0.00020403235198379008
416,3,-0.036769653985326924,-0.03676965398532699,-0.036761120278250695,-6.938893903907228e-17,8.533707076228969e-06
417,3,0.04301451574422845,0.04301451574422844,0.042891787051890645,-1.3877787807814457e-17,-0.00012272869233780764
418,3,-0.030570359702386852,-0.03057035970238693,-0.03072087607473643,-7.979727989493313e-17,-0.0001505163723495781
419,3,-0.05365475448188203,-0.05365475448188207,-0.05361883167537482,-3.469446951953614e-17,3.592280650721591e-05
420,3,-0.028961419286975265,-0.02896141928697526,-0.029022903740917344,3.469446951953614e-18,-6.148445394207891e-05
421,3,-0.02431633486576202,-0.024316334865762013,-0.024436033732845374,6.938893903907228e-18,-0.00011969886708335445
422,3,-0.005151831604229406,-0.005151831604229398,-0.0050788944891995815,7.806255641895632e-18,7.293711502982456e-05
423,3,-0.020223723873348327,-0.020223723873348354,-0.020036331235238073,-2.7755575615628914e-17,0.00018739263811025364
424,3,-0.016450234925862582,-0.01645023492586263,-0.016500421001491454,-4.85722573273506e-17,-5.0186075628871896e-05
425,3,0.03348204381322729,0.0334820438132273,0.03374038765909678,1.3877787807814457e-17,0.00025834384586949366
426,3,0.03595956681282166,0.03595956681282168,0.03602072098347918,2.0816681711721685e-17,6.115417065751666e-05
427,3,0.024056657268961234,0.024056657268961244,0.023868425773949452,1.0408340855860843e-17,-0.00018823149501178207
428,3,-0.013970474374562575,-0.013970474374562579,-0.014010411230432836,-3.469446951953614e-18,-3.993685587026091e-05
429,3,-0.030124626306183365,-0.03012462630618337,-0.030208278780415262,-3.469446951953614e-18,-8.365247423189684e-05
430,3,-0.010463883219013542,-0.010463883219013535,-0.010473940472186354,6.938893903907228e-18,-1.0057253172811656e-05
431,3,-0.006622823241110107,-0.006622823241110074,-0.0066135928428663155,3.2959746043559335e-17,9.230398243791071e-06
432,3,0.03798875587974461,0.03798875587974459,0.038012609525337714,-2.0816681711721685e-17,2.3853645593104045e-05
433,3,-0.012650975015656731,-0.012650975015656757,-0.012671826838542823,-2.6020852139652106e-17,-2.0851822886091415e-05
434,3,-0.05438955709346329,-0.05438955709346329,-0.0544060116081903,0.0,-1.6454514727010094e-05
435,3,-0.03780038107180913,-0.03780038107180915,-0.037860634374881325,-2.0816681711721685e-17,-6.025330307219551e-05
436,3,0.07964756329303346,0.07964756329303352,0.07963210286397211,5.551115123125783e-17,-1.546042906135081e-05
437,3,-0.04210677519566114,-0.04210677519566118,-0.042093218630601725,-4.163336342344337e-17,1.3556565059413828e-05
438,3,-0.05705655119199439,-0.0570565511919945,-0.05694691842941274,-1.1102230246251565e-16,0.000109632762581649
439,3,-0.013167983835882814,-0.013167983835882833,-0.013028550729430653,-1.9081958235744878e-17,0.0001394331064521609
440,3,0.07950668892381206,0.07950668892381225,0.07923123385612757,1.942890293094024e-16,-0.0002754550676844908
441,3,0.004354004242817637,0.004354004242817612,0.0041427420742496494,-2.5153490401663703e-17,-0.00021126216856798795
442,3,0.013212186784987836,0.013212186784987832,0.013357846300504269,-3.469446951953614e-18,0.00014565951551643273
443,3,-0.07117697294514572,-0.07117697294514572,-0.07107089748092016,0.0,0.00010607546422555791
444,3,-0.06766741857770187,-0.06766741857770196,-0.06769630425134344,-9.71445146547012e-17,-2.8885673641579346e-05
445,3,-0.00010703077341303611,-0.0001070307734130582,-2.555956651132883e-05,-2.2090619264392153e-17,8.147120690170728e-05
446,3,-0.020659759640897304,-0.02065975964089725,-0.020819202674821426,5.204170427930421e-17,-0.00015944303392412262
447,3,0.01759199452862747,0.017591994528627464,0.017591209395746335,-6.938893903907228e-18,-7.851328811363245e-07
448,3,-0.049773391363912116,-0.04977339136391212,-0.0498194665082487,-6.938893903907228e-18,-4.607514433658394e-05
449,3,0.04754193395807007,0.047541933958070146,0.04737659273825458,7.632783294297951e-17,-0.0001653412198154916
450,3,0.06128577981312008,0.061285779813120105,0.06128478082717442,2.7755575615628914e-17,-9.989859456535632e-07
451,3,-0.06983803121850671,-0.06983803121850671,-0.06977493135171825,0.0,6.309986678845747e-05
452,3,0.011067207710968183,0.011067207710968141,0.01099251990660322,-4.163336342344337e-17,-7.468780436496215e-05
453,3,-0.012606089361053806,-0.012606089361053839,-0.012678484421568213,-3.2959746043559335e-17,-7.239506051440713e-05
454,3,0.06512925678775855,0.06512925678775856,0.06530678114659937,1.3877787807814457e-17,0.00017752435884081652
455,3,0.010195504416939689,0.010195504416939666,0.010216095977408343,-2.2551405187698492e-17,2.0591560468654485e-05
456,3,0.04303640197324374,0.04303640197324368,0.043154969655561926,-5.551115123125783e-17,0.00011856768231818804
457,3,-0.003443369765862497,-0.003443369765862497,-0.0034622919019819034,0.0,-1.892213611940632e-05
458,3,0.01418467856410039,0.014184678564100371,0.014167896025957093,-1.9081958235744878e-17,-1.6782538143297193e-05
459,3,0.09629058758893887,0.09629058758893906,0.09645328835969304,1.942890293094024e-16,0.00016270077075417055
460,3,0.09374133135917698,0.093741331359177,0.09402411743855515,2.7755575615628914e-17,0.0002827860793781778
461,3,-0.0765888013559885,-0.07658880135598842,-0.07653981488060291,8.326672684688674e-17,4.8986475385592865e-05
462,3,0.017211984175173344,0.017211984175173386,0.017194612918104844,4.163336342344337e-17,-1.7371257068500567e-05
463,3,0.010893466663412734,0.010893466663412755,0.011131742416672133,2.0816681711721685e-17,0.0002382757532593989
464,3,-0.04847809779751784,-0.048478097797517876,-0.04857424446798266,-3.469446951953614e-17,-9.61466704648209e-05
465,3,-0.03467313642976714,-0.03467313642976726,-0.03473385779400083,-1.1796119636642288e-16,-6.072136423369151e-05
466,3,0.008349388883085231,0.008349388883085259,0.00832456883132928,2.7755575615628914e-17,-2.482005175595027e-05
467,3,0.04316059541248325,0.043160595412483314,0.04333688216960898,6.245004513516506e-17,0.0001762867571257279
468,3,0.02361695157415998,0.023616951574160015,0.02369011732796591,3.469446951953614e-17,7.31657538059309e-05
469,3,-0.01890457831263541,-0.018904578312635388,-0.018850641763078574,2.0816681711721685e-17,5.393654955683502e-05
470,3,-0.047908369307073394,-0.04790836930707332,-0.04800246745904159,7.632783294297951e-17,-9.409815196819576e-05
471,3,-0.09450567605774,-0.09450567605774003,-0.09472191737917406,-2.7755575615628914e-17,-0.00021624132143405195
472,3,0.0695267660389191,0.06952676603891904,0.0696161100006518,-5.551115123125783e-17,8.934396173271297e-05
473,3,-0.025135369186596077,-0.02513536918659616,-0.025188621675442224,-8.326672684688674e-17,-5.325248884614775e-05
474,3,-0.038800680612052205,-0.03880068061205216,-0.039056536240066664,4.163336342344337e-17,-0.00025585562801445916
475,3,0.01524283233917204,0.015242832339172056,0.015292720323672696,1.5612511283791264e-17,4.9887984500654806e-05
476,3,-0.0038779161851931285,-0.0038779161851931125,-0.0036502598618771104,1.6046192152785466e-17,0.00022765632331601818
477,3,-0.0007520664448978364,-0.00075206644489787,-0.0008349059231937102,-3.361026734705064e-17,-8.283947829587385e-05
478,3,0.029669186775718167,0.02966918677571818,0.02981190232730802,1.3877787807814457e-17,0.00014271555158985177
479,3,-0.021951235552534913,-0.02195123555253498,-0.022017398334347647,-6.591949208711867e-17,-6.616278181273416e-05
480,3,-0.047751483384200766,-0.04775148338420081,-0.04765701276591218,-4.163336342344337e-17,9.447061828858627e-05
481,3,-0.006435218340639555,-0.006435218340639558,-0.006352496782853763,-2.6020852139652106e-18,8.272155778579239e-05
482,3,0.002961006476761865,0.002961006476761866,0.0028369804561041785,8.673617379884035e-19,-0.00012402602065768667
483,3,-0.04913945134704151,-0.04913945134704151,-0.04902950388829581,0.0,0.00010994745874570028
484,3,-0.04989330403231136,-0.049893304032311375,-0.04973432721211093,-1.3877787807814457e-17,0.00015897682020043352
485,3,-0.04728611831485474,-0.0472861183148548,-0.04705671247713341,-5.551115123125783e-17,0.00022940583772133177
486,3,0.036831826389579485,0.0368318263895795,0.037062946562505715,1.3877787807814457e-17,0.00023112017292623022
487,3,0.06250195269431222,0.06250195269431218,0.06244194585027961,-4.163336342344337e-17,-6.000684403260903e-05
488,3,0.05749373187847646,0.05749373187847642,0.05760876281599681,-3.469446951953614e-17,0.00011503093752035509
489,3,-0.04122471870144212,-0.041224718701442176,-0.041076728679516596,-5.551115123125783e-17,0.00014799002192552452
490,3,-0.031318499699339565,-0.03131849969933956,-0.03145572560940262,6.938893903907228e-18,-0.0001372259100630574
491,3,-0.057662378773138435,-0.05766237877313844,-0.05758544676534832,-6.938893903907228e-18,7.693200779011755e-05
492,3,0.08291899193908364,0.08291899193908366,0.08265109469740142,1.3877787807814457e-17,-0.00026789724168221896
493,3,-0.02186138042037991,-0.0218613804203799,-0.02184174036792735,1.0408340855860843e-17,1.964005245256098e-05
494,3,-0.001695155950261667,-0.0016951559502616702,-0.001868161173734774,-3.2526065174565133e-18,-0.00017300522347310715
